 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   1:33.18 snort
 3811 root       0 -20  107644  76820   7136 R  91.4   1.0   1:35.96 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   1:38.77 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   1:41.58 snort
 3811 root       0 -20  107644  76820   7136 R  90.8   1.0   1:44.34 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   1:47.15 snort
 3811 root       0 -20  107644  76820   7136 R  72.7   1.0   1:49.36 snort
 3811 root       0 -20  107644  76820   7136 R  89.4   1.0   1:52.07 snort
 3811 root       0 -20  107644  76820   7136 D  17.2   1.0   1:52.59 snort
 3811 root       0 -20  107644  76820   7136 R  41.1   1.0   1:53.84 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   1:56.65 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   1:59.44 snort
 3811 root       0 -20  107644  76820   7136 R  92.5   1.0   2:02.26 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   2:05.09 snort
 3811 root       0 -20  107644  76820   7136 R  92.4   1.0   2:07.90 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   2:10.73 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   2:13.53 snort
 3811 root       0 -20  107644  76820   7136 R  93.4   1.0   2:16.37 snort
 3811 root       0 -20  107644  76820   7136 R  90.4   1.0   2:19.11 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   2:21.92 snort
 3811 root       0 -20  107644  76820   7136 R  92.5   1.0   2:24.74 snort
 3811 root       0 -20  107644  76820   7136 R  91.7   1.0   2:27.52 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   2:30.33 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   2:33.14 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   2:35.95 snort
 3811 root       0 -20  107644  76820   7136 R  92.4   1.0   2:38.75 snort
 3811 root       0 -20  107644  76820   7136 R  29.9   1.0   2:39.66 snort
 3811 root       0 -20  107644  76820   7136 D  86.1   1.0   2:42.27 snort
 3811 root       0 -20  107644  76820   7136 R  29.4   1.0   2:43.16 snort
 3811 root       0 -20  107644  76820   7136 R  92.4   1.0   2:45.96 snort
 3811 root       0 -20  107644  76820   7136 R  91.1   1.0   2:48.73 snort
 3811 root       0 -20  107644  76820   7136 R  92.4   1.0   2:51.53 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   2:54.32 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   2:57.12 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   2:59.94 snort
 3811 root       0 -20  107644  76820   7136 R  91.8   1.0   3:02.73 snort
 3811 root       0 -20  107644  76820   7136 R  88.8   1.0   3:05.43 snort
 3811 root       0 -20  107644  76820   7136 R  90.4   1.0   3:08.17 snort
 3811 root       0 -20  107644  76820   7136 D  53.1   1.0   3:09.78 snort
 3811 root       0 -20  107644  76820   7136 R  33.3   1.0   3:10.79 snort
 3811 root       0 -20  107644  76820   7136 R  92.8   1.0   3:13.61 snort
 3811 root       0 -20  107644  76820   7136 R  88.9   1.0   3:16.33 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   3:19.15 snort
 3811 root       0 -20  107644  76820   7136 R  93.8   1.0   3:22.00 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   3:24.82 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   3:27.63 snort
 3811 root       0 -20  107644  76820   7136 R  91.1   1.0   3:30.39 snort
 3811 root       0 -20  107644  76820   7136 R  93.4   1.0   3:33.22 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   3:36.01 snort
 3811 root       0 -20  107644  76820   7136 D  55.6   1.0   3:37.70 snort
 3811 root       0 -20  107644  76820   7136 R  23.9   1.0   3:38.43 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   3:41.23 snort
 3811 root       0 -20  107644  76820   7136 R  92.5   1.0   3:44.05 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   3:46.88 snort
 3811 root       0 -20  107644  76820   7136 R  92.7   1.0   3:49.69 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   3:52.52 snort
 3811 root       0 -20  107644  76820   7136 R  92.8   1.0   3:55.34 snort
 3811 root       0 -20  107644  76820   7136 D  73.9   1.0   3:57.58 snort
 3811 root       0 -20  107644  76820   7136 R  83.2   1.0   4:00.10 snort
 3811 root       0 -20  107644  76820   7136 D  40.0   1.0   4:01.32 snort
 3811 root       0 -20  107644  76820   7136 R  40.3   1.0   4:02.54 snort
